Store,Dept,Date,Region,Warehouse,Shipping_Mode,Order_Priority,Distance_km,Traffic_Index,Weekly_Sales,Actual_Delivery_Delay,Logistic_Delay_Probability,Decision_Tree_Delay_Probability,Random_Forest_Delay_Probability,Predicted_Delivery_Delay,Delay_Risk_Level
35,8,2012-09-21,South,Warehouse_S,Second Class,High,895,0.32661901136113813,17334.8,1,0.9971009154266607,1.0,1.0,1,High Risk
30,9,2010-04-23,South,Warehouse_S,Same Day,Low,935,0.06762551662285664,65.32,0,5.0248283714286045e-09,0.0,0.0,0,Low Risk
10,87,2011-07-22,East,Warehouse_E,Second Class,Critical,315,0.2612567926787043,22525.88,0,0.11368346988884966,0.0,0.0,0,Low Risk
25,32,2012-01-20,South,Warehouse_S,Second Class,Low,635,0.21650718348856246,1785.89,0,0.0013798892983977466,0.0,0.0,0,Low Risk
14,5,2010-08-20,Central,Warehouse_C,Standard Class,Critical,397,0.08148724832849172,29853.0,0,1.5315201278076943e-08,0.0,0.0,0,Low Risk
17,10,2012-08-17,Central,Warehouse_C,Second Class,High,441,0.22583488810546817,13867.87,0,0.003748990779837157,0.0,0.0,0,Low Risk
21,60,2011-07-01,Central,Warehouse_C,Second Class,Low,533,0.2137710352187972,158.4,0,0.0001799408702564483,0.0,0.0,0,Low Risk
35,2,2012-05-11,South,Warehouse_S,Second Class,Critical,865,0.3112569192281469,42636.36,1,0.9903758399670776,1.0,1.0,1,High Risk
37,16,2010-10-08,West,Warehouse_W,Same Day,Low,1081,0.03628989948761635,2036.22,0,2.2335295422638837e-10,0.0,0.0,0,Low Risk
18,20,2010-04-23,Central,Warehouse_C,Second Class,High,464,0.09329515969090688,9890.15,0,3.856302756673817e-08,0.0,0.0,0,Low Risk
20,67,2012-09-21,Central,Warehouse_C,Standard Class,High,545,0.32495100460611875,14423.76,1,0.9667964955827091,1.0,1.0,1,High Risk
13,42,2011-06-24,Central,Warehouse_C,Standard Class,High,359,0.24718071921867807,8102.59,0,0.020621522533148653,0.0,0.0,0,Low Risk
25,37,2011-05-13,South,Warehouse_S,Second Class,Medium,660,0.32363743544513285,2338.47,1,0.9153248135599333,1.0,1.0,1,High Risk
9,90,2010-05-21,East,Warehouse_E,Second Class,Medium,257,0.07514116915879576,2339.74,0,6.373221469204369e-10,0.0,0.0,0,Low Risk
21,5,2010-11-05,Central,Warehouse_C,Second Class,High,558,0.05373500704055758,12896.14,0,1.558926846385468e-09,0.0,0.0,0,Low Risk
7,25,2011-12-23,East,Warehouse_E,Second Class,High,236,0.15012918550817078,11849.34,0,5.679680454542072e-06,0.0,0.0,0,Low Risk
29,27,2010-07-23,South,Warehouse_S,Second Class,Low,752,0.06576594670310862,667.14,0,3.6706667339077966e-09,0.0,0.0,0,Low Risk
15,8,2010-05-28,Central,Warehouse_C,Second Class,Critical,435,0.1296049613182694,20447.48,0,9.984672780624504e-07,0.0,0.0,0,Low Risk
7,9,2011-02-04,East,Warehouse_E,Second Class,High,256,0.11882062512205521,13867.46,0,3.9292325035030163e-07,0.0,0.0,0,Low Risk
24,11,2011-09-30,South,Warehouse_S,Standard Class,High,607,0.2890635590153997,14746.1,1,0.8753303375539808,1.0,1.0,1,High Risk
7,46,2010-08-06,East,Warehouse_E,Second Class,High,241,0.05577900269971675,16113.62,0,1.5800825817630293e-09,0.0,0.0,0,Low Risk
42,96,2012-04-27,West,Warehouse_W,Same Day,High,1196,0.335696093365651,15689.13,1,0.9982045183358113,1.0,1.0,1,High Risk
1,92,2011-02-11,East,Warehouse_E,Standard Class,Critical,83,0.3988560246610648,149699.72,1,0.9996677310895992,1.0,1.0,1,High Risk
7,18,2011-04-08,East,Warehouse_E,Second Class,Low,251,0.2154736559893767,331.9,0,0.00019109733606594758,0.0,0.0,0,Low Risk
21,82,2010-10-29,Central,Warehouse_C,Second Class,High,543,0.0599486211099599,14297.19,0,2.5914392291981195e-09,0.0,0.0,0,Low Risk
21,71,2010-06-04,Central,Warehouse_C,Second Class,Medium,538,0.05283095991436612,5722.48,0,1.0055211074845421e-10,0.0,0.0,0,Low Risk
31,24,2011-04-29,South,Warehouse_S,Standard Class,Medium,783,0.2735934045440078,4534.96,0,0.1686113841104627,0.0,0.0,0,Low Risk
44,5,2010-12-10,West,Warehouse_W,Same Day,Medium,1237,0.07332202236291284,2312.62,0,5.3694439570155885e-09,0.0,0.0,0,Low Risk
28,54,2011-03-25,South,Warehouse_S,Standard Class,Low,714,0.29086999840193684,61.81,1,0.5372618529670204,1.0,1.0,1,High Risk
13,21,2012-08-31,Central,Warehouse_C,Standard Class,High,354,0.2383063346801719,8003.55,0,0.009516878404254723,0.0,0.0,0,Low Risk
29,93,2012-07-06,South,Warehouse_S,Second Class,Medium,732,0.2181021038941173,2820.66,0,0.0013203994498880987,0.0,0.0,0,Low Risk
19,49,2011-07-29,Central,Warehouse_C,Standard Class,Medium,532,0.3132801121603723,5946.76,0,0.4272222203833094,0.0,0.0,0,Low Risk
28,26,2011-09-09,South,Warehouse_S,Standard Class,High,724,0.4965003431873162,8489.03,1,0.9999999908198439,1.0,1.0,1,High Risk
16,22,2011-12-30,Central,Warehouse_C,Second Class,High,428,0.3395465377755985,12266.44,1,0.925384302560765,1.0,1.0,1,High Risk
12,83,2010-04-02,Central,Warehouse_C,Second Class,Low,341,0.12607590947252553,298.76,0,5.499942430817256e-08,0.0,0.0,0,Low Risk
22,95,2010-02-05,Central,Warehouse_C,Second Class,Critical,581,0.1003028524493291,59542.69,0,1.226740912058023e-07,0.0,0.0,0,Low Risk
10,79,2012-01-27,East,Warehouse_E,Second Class,Critical,325,0.2633474393662134,33868.88,0,0.13965127806013145,0.0,0.0,0,Low Risk
16,18,2012-01-06,Central,Warehouse_C,Second Class,Low,458,0.1282356893946191,920.36,0,8.811762649426247e-08,0.0,0.0,0,Low Risk
13,6,2012-01-20,Central,Warehouse_C,Standard Class,Medium,379,0.12047796327935352,4169.11,0,2.656072767076125e-08,0.0,0.0,0,Low Risk
25,44,2012-06-08,South,Warehouse_S,Second Class,Medium,645,0.24874557362621683,3488.99,0,0.015221215497114969,0.0,0.0,0,Low Risk
3,52,2012-03-16,East,Warehouse_E,Second Class,Low,129,0.25637298905624456,1062.05,0,0.004989382314949265,0.0,0.0,0,Low Risk
2,71,2011-08-05,East,Warehouse_E,Standard Class,Medium,101,0.24844108023397818,4706.3,0,0.0016821858880672086,0.0,0.0,0,Low Risk
27,6,2012-03-09,South,Warehouse_S,Standard Class,Medium,701,0.3165263558425354,5666.53,1,0.8750033269329291,1.0,1.0,1,High Risk
38,2,2010-04-02,West,Warehouse_W,Same Day,High,1084,0.1319590907262437,10566.21,0,8.365075601295342e-06,0.0,0.0,0,Low Risk
39,5,2012-02-10,West,Warehouse_W,Standard Class,High,972,0.4018030544996972,19492.15,1,0.9999608572074385,1.0,1.0,1,High Risk
18,91,2010-06-25,Central,Warehouse_C,Second Class,Medium,469,0.07477929620009252,7304.09,0,5.773959201141193e-10,0.0,0.0,0,Low Risk
32,1,2012-08-10,South,Warehouse_S,Standard Class,High,791,0.22209783023362942,19936.65,0,0.03162283439454892,0.0,0.0,0,Low Risk
25,18,2010-10-08,South,Warehouse_S,Second Class,Medium,665,0.06510168532213949,6502.73,0,1.875653408077111e-09,0.0,0.0,0,Low Risk
15,4,2010-02-05,Central,Warehouse_C,Second Class,High,415,0.10615275068574148,11694.61,0,1.0540640596608196e-07,0.0,0.0,0,Low Risk
24,81,2010-04-02,South,Warehouse_S,Standard Class,Critical,607,0.11398612128474653,24316.34,0,1.9954442299278744e-06,0.0,0.0,0,Low Risk
14,24,2011-06-24,Central,Warehouse_C,Standard Class,High,392,0.27455102447624424,8304.68,0,0.19800169002064094,0.0,0.0,0,Low Risk
13,91,2010-03-05,Central,Warehouse_C,Standard Class,Critical,354,0.09437740193633429,86624.04,0,4.9126334850259143e-08,0.0,0.0,0,Low Risk
42,2,2011-12-30,West,Warehouse_W,Same Day,High,1176,0.40190277203297575,13021.05,1,0.9999652596215319,1.0,1.0,1,High Risk
16,17,2011-02-11,Central,Warehouse_C,Second Class,Medium,453,0.319005658774181,5097.05,0,0.13900119588980042,0.0,0.0,0,Low Risk
42,17,2012-05-18,West,Warehouse_W,Same Day,Low,1201,0.3711835468585118,678.97,1,0.999258033642756,1.0,1.0,1,High Risk
36,96,2010-10-15,West,Warehouse_W,Standard Class,High,908,0.06005479678428645,18329.67,0,1.5408428922334542e-08,0.0,0.0,0,Low Risk
26,36,2011-09-16,South,Warehouse_S,Standard Class,Low,678,0.2713887186111397,1037.04,0,0.1638169679285912,0.0,0.0,0,Low Risk
20,2,2010-07-02,Central,Warehouse_C,Standard Class,Critical,520,0.12089167378119377,86031.65,0,7.350369218509954e-07,0.0,0.0,0,Low Risk
6,13,2011-06-10,East,Warehouse_E,Standard Class,Critical,203,0.26056644549686325,38458.51,0,0.09404542551895877,0.0,0.0,0,Low Risk
19,23,2012-04-20,Central,Warehouse_C,Standard Class,Critical,502,0.35705618105456544,24288.22,1,0.998022335446948,1.0,1.0,1,High Risk
39,11,2012-08-03,West,Warehouse_W,Standard Class,Critical,952,0.20612920584656633,24244.29,0,0.006567643259768875,0.0,0.0,0,Low Risk
3,87,2010-06-18,East,Warehouse_E,Second Class,Low,154,0.03639563656935697,821.78,0,2.5864589390224284e-11,0.0,0.0,0,Low Risk
28,32,2010-07-02,South,Warehouse_S,Standard Class,High,704,0.1344970213050639,8350.33,0,1.2568103986076239e-05,0.0,0.0,0,Low Risk
8,9,2011-04-08,East,Warehouse_E,Standard Class,High,279,0.24059932410597998,12704.81,0,0.017579738005249177,0.0,0.0,0,Low Risk
24,5,2012-08-24,South,Warehouse_S,Standard Class,Critical,627,0.3238996080259115,26928.33,1,0.9944965009321868,1.0,1.0,1,High Risk
15,79,2011-11-11,Central,Warehouse_C,Second Class,High,440,0.25771458176930495,8649.58,0,0.05602400405926068,0.0,0.0,0,Low Risk
43,92,2011-05-20,West,Warehouse_W,Same Day,Critical,1199,0.33672319074190354,80785.24,1,0.9987985575030004,1.0,1.0,1,High Risk
38,67,2010-10-22,West,Warehouse_W,Same Day,Low,1109,0.11186175812017221,673.47,0,1.7090590859254507e-07,0.0,0.0,0,Low Risk
25,87,2011-06-17,South,Warehouse_S,Second Class,Medium,660,0.28094898772326216,6180.28,1,0.21010549056271652,1.0,1.0,1,High Risk
18,8,2010-07-23,Central,Warehouse_C,Second Class,Critical,504,0.0840164115798298,32518.23,0,2.3026955199232744e-08,0.0,0.0,0,Low Risk
3,95,2010-02-26,East,Warehouse_E,Second Class,High,144,0.02795155496371153,12665.51,0,1.1007124789120774e-10,0.0,0.0,0,Low Risk
23,16,2011-12-16,Central,Warehouse_C,Second Class,Medium,609,0.2007873382597223,5128.73,0,4.6509306068592235e-05,0.0,0.0,0,Low Risk
10,90,2011-04-22,East,Warehouse_E,Second Class,High,280,0.30027758715436054,13682.18,1,0.7498746969029756,1.0,1.0,1,High Risk
26,3,2012-03-16,South,Warehouse_S,Standard Class,Medium,663,0.2858163438625148,5931.3,1,0.3063454518505374,1.0,1.0,1,High Risk
39,44,2010-05-21,West,Warehouse_W,Standard Class,Medium,967,0.07643302865565312,4594.32,0,5.3172828744992804e-09,0.0,0.0,0,Low Risk
5,54,2010-03-12,East,Warehouse_E,Second Class,Low,185,0.042050238784140645,198.0,0,4.55120952101043e-11,0.0,0.0,0,Low Risk
44,10,2012-10-12,West,Warehouse_W,Same Day,Low,1212,0.26843602414696116,80.86,0,0.15308314771040182,0.0,0.0,0,Low Risk
18,34,2011-10-28,Central,Warehouse_C,Second Class,High,484,0.23890029808251456,16035.02,0,0.012914880308686613,0.0,0.0,0,Low Risk
25,2,2011-07-08,South,Warehouse_S,Second Class,Critical,635,0.2733234959435168,38688.53,0,0.6832311984290623,0.0,0.0,0,Low Risk
22,23,2011-12-09,Central,Warehouse_C,Second Class,Critical,571,0.22743104561414373,42884.29,0,0.007257322050387282,0.0,0.0,0,Low Risk
8,7,2012-06-22,East,Warehouse_E,Standard Class,Critical,269,0.191580245065248,23684.94,0,0.0002893017023251134,0.0,0.0,0,Low Risk
2,23,2012-07-27,East,Warehouse_E,Standard Class,Critical,111,0.20503069359661433,25824.58,0,0.0006407141156658218,0.0,0.0,0,Low Risk
25,35,2010-12-31,South,Warehouse_S,Second Class,Low,650,0.3453636690677132,1434.0,1,0.9480721960448546,1.0,1.0,1,High Risk
22,7,2012-04-27,Central,Warehouse_C,Second Class,High,591,0.3248301175727057,19458.94,1,0.9679468883099499,1.0,1.0,1,High Risk
5,30,2012-07-20,East,Warehouse_E,Second Class,Low,165,0.17135732065605266,632.5,0,3.3455968532066995e-06,0.0,0.0,0,Low Risk
45,13,2011-06-03,West,Warehouse_W,Second Class,Critical,1100,0.3081456222933954,25664.92,1,0.9843520553922844,1.0,1.0,1,High Risk
24,60,2011-12-23,South,Warehouse_S,Standard Class,Low,602,0.2263912433777345,149.6,0,0.003233021789942359,0.0,0.0,0,Low Risk
40,94,2012-05-25,West,Warehouse_W,Standard Class,Critical,990,0.3040493485791575,43697.56,1,0.9745181700281179,1.0,1.0,1,High Risk
28,17,2010-09-24,South,Warehouse_S,Standard Class,High,729,0.10141638449303016,8674.76,0,7.509412031105957e-07,0.0,0.0,0,Low Risk
31,95,2011-04-15,South,Warehouse_S,Standard Class,Critical,788,0.32079041747352127,110336.99,1,0.9960522424018105,1.0,1.0,1,High Risk
13,48,2011-01-21,Central,Warehouse_C,Standard Class,Low,389,0.09571539899513673,474.0,0,4.750871687621783e-09,0.0,0.0,0,Low Risk
7,33,2011-01-07,East,Warehouse_E,Second Class,Medium,226,0.08666914559809422,2872.96,0,1.6151032612900692e-09,0.0,0.0,0,Low Risk
32,35,2010-10-01,South,Warehouse_S,Standard Class,Low,811,0.061156941835464405,1367.0,0,3.0652049798161678e-09,0.0,0.0,0,Low Risk
9,26,2011-09-09,East,Warehouse_E,Second Class,Medium,287,0.42045607493084514,4130.91,1,0.9992487134632101,1.0,1.0,1,High Risk
3,30,2012-05-18,East,Warehouse_E,Second Class,Low,119,0.23577554413327245,1488.3,0,0.0008155791098369836,0.0,0.0,0,Low Risk
19,97,2012-02-10,Central,Warehouse_C,Standard Class,Critical,522,0.4861888072725124,20920.82,1,0.9999998542026317,1.0,1.0,1,High Risk
20,35,2012-08-17,Central,Warehouse_C,Standard Class,Medium,535,0.27290702093790886,4386.3,0,0.021811572149670392,0.0,0.0,0,Low Risk
35,74,2012-10-12,South,Warehouse_S,Second Class,High,875,0.3204896387780807,19927.95,1,0.9948605003849126,1.0,1.0,1,High Risk
44,79,2012-04-13,West,Warehouse_W,Same Day,Medium,1257,0.2778732663651068,3960.16,1,0.23322842291153606,1.0,1.0,1,High Risk
40,60,2012-06-01,West,Warehouse_W,Standard Class,Low,970,0.26864681904913873,99.0,0,0.1288463103173607,0.0,0.0,0,Low Risk
23,8,2010-07-16,Central,Warehouse_C,Second Class,Critical,619,0.0870663544866481,33644.13,0,3.9724550108796335e-08,0.0,0.0,0,Low Risk
13,37,2011-05-27,Central,Warehouse_C,Standard Class,Medium,384,0.26649550223406476,3339.35,0,0.008770186388708714,0.0,0.0,0,Low Risk
39,85,2010-11-19,West,Warehouse_W,Standard Class,Low,972,0.06367035089692244,1556.53,0,2.674450629577656e-09,0.0,0.0,0,Low Risk
38,4,2010-10-29,West,Warehouse_W,Same Day,High,1094,0.11747870788114037,9776.8,0,2.4254869474862165e-06,0.0,0.0,0,Low Risk
19,96,2012-02-03,Central,Warehouse_C,Standard Class,High,517,0.27522394846124937,12277.03,0,0.26329794122428474,0.0,0.0,0,Low Risk
8,17,2012-01-06,East,Warehouse_E,Standard Class,Medium,269,0.14447973503241132,7585.7,0,2.996871073975057e-07,0.0,0.0,0,Low Risk
7,25,2012-10-26,East,Warehouse_E,Second Class,Medium,236,0.2489213617539802,4845.01,0,0.0022477539078545033,0.0,0.0,0,Low Risk
31,67,2011-10-07,South,Warehouse_S,Standard Class,Medium,798,0.16882071056295228,5298.89,0,2.3123343508084396e-05,0.0,0.0,0,Low Risk
32,83,2012-07-20,South,Warehouse_S,Standard Class,Medium,801,0.22767492209027035,3089.39,0,0.003865852274322883,0.0,0.0,0,Low Risk
27,90,2012-01-06,South,Warehouse_S,Standard Class,Critical,671,0.2790900510932919,92820.14,1,0.8284428865374824,1.0,1.0,1,High Risk
22,26,2010-11-12,Central,Warehouse_C,Second Class,High,586,0.10618482998626648,9302.39,0,1.5857920814603634e-07,0.0,0.0,0,Low Risk
14,17,2011-06-24,Central,Warehouse_C,Standard Class,Critical,407,0.2817842584381943,20928.27,1,0.3626713329362872,1.0,0.98,1,High Risk
33,90,2011-05-13,South,Warehouse_S,Standard Class,Critical,809,0.36398990356089334,25197.3,1,0.9998904844928587,1.0,1.0,1,High Risk
23,2,2012-04-13,Central,Warehouse_C,Second Class,Critical,589,0.35054818061690757,63643.15,1,0.9972471862382193,1.0,1.0,1,High Risk
10,31,2011-11-25,East,Warehouse_E,Second Class,Medium,285,0.4645774781268325,6287.36,1,0.9999838434995842,1.0,1.0,1,High Risk
12,23,2012-10-12,Central,Warehouse_C,Second Class,Critical,341,0.4224479338788517,34187.66,1,0.9999896161997068,1.0,1.0,1,High Risk
27,35,2010-07-16,South,Warehouse_S,Standard Class,Medium,696,0.09646645376154683,2134.5,0,3.3066325266071016e-08,0.0,0.0,0,Low Risk
20,22,2010-07-30,Central,Warehouse_C,Standard Class,High,520,0.07228579187924263,13094.94,0,7.72270699657654e-09,0.0,0.0,0,Low Risk
36,83,2010-12-17,West,Warehouse_W,Standard Class,Medium,893,0.08099091313481611,3455.5,0,6.595591024225632e-09,0.0,0.0,0,Low Risk
32,24,2012-07-06,South,Warehouse_S,Standard Class,Medium,806,0.23992280641879868,3130.29,0,0.011275898023151217,0.0,0.0,0,Low Risk
43,91,2012-04-20,West,Warehouse_W,Same Day,Critical,1194,0.3055076100663721,36799.47,1,0.9797750583063702,1.0,1.0,1,High Risk
41,27,2010-06-18,West,Warehouse_W,Standard Class,Low,1028,0.043913874350542136,1002.25,0,5.477061132648899e-10,0.0,0.0,0,Low Risk
19,87,2010-11-05,Central,Warehouse_C,Standard Class,High,522,0.12836843631810751,17240.24,0,1.0327932825102548e-06,0.0,0.0,0,Low Risk
17,71,2010-03-12,Central,Warehouse_C,Second Class,Medium,446,0.05647596691057985,2291.0,0,1.0965847470599159e-10,0.0,0.0,0,Low Risk
20,20,2010-08-06,Central,Warehouse_C,Standard Class,High,510,0.07046755823276754,8872.49,0,6.365506405069904e-09,0.0,0.0,0,Low Risk
17,31,2011-12-30,Central,Warehouse_C,Second Class,Low,446,0.33343484101746634,1600.18,0,0.45643471249500533,0.0,0.0,0,Low Risk
21,13,2011-11-18,Central,Warehouse_C,Second Class,Critical,548,0.1861889968713259,27566.28,0,0.00018361409106691748,0.0,0.0,0,Low Risk
9,44,2011-01-21,East,Warehouse_E,Second Class,Medium,277,0.11311368414417185,2158.87,0,1.8202606802467395e-08,0.0,0.0,0,Low Risk
8,28,2010-07-30,East,Warehouse_E,Standard Class,Low,274,0.03665465876573167,224.6,0,3.8083392277523147e-11,0.0,0.0,0,Low Risk
45,38,2011-03-18,West,Warehouse_W,Second Class,Critical,1125,0.2667434624537912,55184.41,0,0.6627830229965026,0.0,0.0,0,Low Risk
35,67,2011-06-24,South,Warehouse_S,Second Class,Medium,890,0.2734095471015339,6312.55,0,0.19371152381421838,0.0,0.0,0,Low Risk
45,55,2011-11-18,West,Warehouse_W,Second Class,High,1110,0.22092599359506407,10546.92,0,0.026596210013710177,0.0,0.0,0,Low Risk
23,96,2011-02-11,Central,Warehouse_C,Second Class,High,609,0.3666469975136223,11997.59,1,0.9950890340495198,1.0,1.0,1,High Risk
16,8,2010-05-21,Central,Warehouse_C,Second Class,High,458,0.0719957780306376,14337.52,0,6.025092576808443e-09,0.0,0.0,0,Low Risk
44,97,2010-09-24,West,Warehouse_W,Same Day,Medium,1247,0.08664571797568853,6329.51,0,1.7719396803561365e-08,0.0,0.0,0,Low Risk
12,85,2011-11-11,Central,Warehouse_C,Second Class,Low,351,0.27498757827351655,2071.69,0,0.023452348304104226,0.0,0.0,0,Low Risk
39,35,2011-07-29,West,Warehouse_W,Standard Class,Low,972,0.2463550476936539,1765.2,0,0.021002850375004253,0.0,0.0,0,Low Risk
19,14,2011-12-02,Central,Warehouse_C,Standard Class,Critical,507,0.25688227859186963,25733.44,0,0.07745659453414779,0.0,0.0,0,Low Risk
34,2,2010-04-23,South,Warehouse_S,Standard Class,Critical,842,0.08931780762543931,34425.72,0,4.216807059104754e-07,0.0,0.0,0,Low Risk
16,85,2011-08-19,Central,Warehouse_C,Second Class,Medium,443,0.21104099609230637,4137.47,0,7.590685489645585e-05,0.0,0.0,0,Low Risk
39,80,2011-03-04,West,Warehouse_W,Standard Class,High,947,0.17263101416599133,10899.48,0,0.0002982137681504282,0.0,0.0,0,Low Risk
42,28,2011-01-07,West,Warehouse_W,Same Day,Low,1206,0.16623427401877813,85.5,0,2.4456420873173814e-05,0.0,0.0,0,Low Risk
26,60,2012-10-19,South,Warehouse_S,Standard Class,Low,648,0.30916387955822267,162.0,1,0.8295648604553607,1.0,1.0,1,High Risk
25,95,2011-08-26,South,Warehouse_S,Second Class,Critical,650,0.2766526991626959,46946.93,0,0.7532346268689697,0.0,0.02,0,Low Risk
27,4,2012-01-20,South,Warehouse_S,Standard Class,Critical,691,0.2751478772868814,43970.94,0,0.760041291498694,0.0,0.0,0,Low Risk
8,28,2011-09-23,East,Warehouse_E,Standard Class,Low,274,0.2023578444664816,175.25,0,6.964833110727251e-05,0.0,0.0,0,Low Risk
27,85,2012-07-06,South,Warehouse_S,Standard Class,Medium,696,0.2404471813438619,4045.44,0,0.009096979730458312,0.0,0.0,0,Low Risk
22,1,2011-05-27,Central,Warehouse_C,Second Class,High,561,0.3237392469822776,13707.95,1,0.9617888457050608,1.0,1.0,1,High Risk
27,95,2011-12-16,South,Warehouse_S,Standard Class,Critical,696,0.2944302277266137,110498.8,1,0.9532758832079302,1.0,1.0,1,High Risk
22,74,2011-11-25,Central,Warehouse_C,Second Class,Critical,576,0.4309025778315553,25859.8,1,0.9999832326854665,1.0,1.0,1,High Risk
7,97,2012-01-06,East,Warehouse_E,Second Class,High,246,0.1330642246959556,9347.22,0,1.309315462732434e-06,0.0,0.0,0,Low Risk
10,93,2011-10-21,East,Warehouse_E,Second Class,Low,295,0.2780853385258755,1182.58,0,0.0471589564831416,0.0,0.0,0,Low Risk
28,10,2012-02-03,South,Warehouse_S,Standard Class,High,694,0.2594165316036355,17565.5,0,0.39793602470222583,0.0,0.0,0,Low Risk
23,79,2012-08-10,Central,Warehouse_C,Second Class,Critical,624,0.27993321100320046,28889.58,1,0.4357458094149615,1.0,1.0,1,High Risk
31,37,2011-08-19,South,Warehouse_S,Standard Class,Medium,798,0.2219293493565568,3904.15,0,0.0023364447234494696,0.0,0.0,0,Low Risk
34,46,2010-09-03,South,Warehouse_S,Standard Class,High,862,0.0342309575305872,15580.35,0,3.043946360981077e-09,0.0,0.0,0,Low Risk
34,74,2011-04-22,South,Warehouse_S,Standard Class,Medium,852,0.2691200246114338,6870.49,0,0.14033370855134583,0.0,0.0,0,Low Risk
3,31,2010-06-04,East,Warehouse_E,Second Class,Low,124,0.04977032704027269,381.0,0,7.696362433651562e-11,0.0,0.0,0,Low Risk
41,4,2012-08-24,West,Warehouse_W,Standard Class,Critical,1013,0.24280362818294493,38935.4,0,0.1621172646654607,0.0,0.0,0,Low Risk
20,14,2012-03-02,Central,Warehouse_C,Standard Class,Critical,530,0.286272959164045,24565.12,1,0.5330774932459165,1.0,1.0,1,High Risk
13,20,2011-05-13,Central,Warehouse_C,Standard Class,High,349,0.26763047665022593,8118.08,0,0.1086018978662131,0.0,0.0,0,Low Risk
23,18,2011-03-04,Central,Warehouse_C,Second Class,Low,619,0.19636009368438914,200.16,0,4.866249381984694e-05,0.0,0.0,0,Low Risk
1,58,2011-05-27,East,Warehouse_E,Standard Class,Medium,113,0.2674286787953659,2170.0,0,0.008912280909277554,0.0,0.0,0,Low Risk
35,14,2010-04-02,South,Warehouse_S,Second Class,Critical,875,0.10160360223185497,40128.68,0,1.2498057654034468e-06,0.0,0.0,0,Low Risk
12,13,2011-11-11,Central,Warehouse_C,Second Class,Critical,341,0.30269391284465896,50425.36,1,0.749603336928722,1.0,1.0,1,High Risk
39,20,2011-12-30,West,Warehouse_W,Standard Class,Medium,947,0.3381341814148031,6304.13,1,0.8718886124247057,1.0,1.0,1,High Risk
11,8,2012-04-20,East,Warehouse_E,Standard Class,Critical,343,0.3056469563353183,37042.66,1,0.8798677675453344,1.0,1.0,1,High Risk
2,4,2012-02-10,East,Warehouse_E,Standard Class,Critical,116,0.41752287676286937,46926.71,1,0.9999210181975124,1.0,1.0,1,High Risk
24,79,2010-08-13,South,Warehouse_S,Standard Class,Critical,647,0.10698459229918145,23988.41,0,1.1937346045321208e-06,0.0,0.0,0,Low Risk
24,35,2010-07-23,South,Warehouse_S,Standard Class,Medium,627,0.09523844135367758,3139.04,0,2.523110217362148e-08,0.0,0.0,0,Low Risk
22,23,2010-08-27,Central,Warehouse_C,Second Class,Critical,571,0.08058045029994954,31418.13,0,2.00090011562791e-08,0.0,0.0,0,Low Risk
12,30,2012-02-17,Central,Warehouse_C,Second Class,Medium,326,0.2692772597348415,7144.9,0,0.0090829893491137,0.0,0.0,0,Low Risk
28,27,2010-02-05,South,Warehouse_S,Standard Class,Low,729,0.10207953478924035,1788.0,0,8.865659028315813e-08,0.0,0.0,0,Low Risk
14,32,2011-10-28,Central,Warehouse_C,Standard Class,High,382,0.2297862720748538,12370.06,0,0.004928597391805435,0.0,0.0,0,Low Risk
15,21,2011-01-21,Central,Warehouse_C,Second Class,Medium,400,0.18832974719978013,2273.64,0,9.438997043810923e-06,0.0,0.0,0,Low Risk
1,45,2010-03-12,East,Warehouse_E,Standard Class,Low,98,0.04195395870037474,29.97,0,3.9508699390653247e-11,0.0,0.0,0,Low Risk
17,60,2010-06-25,Central,Warehouse_C,Second Class,Low,441,0.07270399791633411,184.8,0,6.726600770369772e-10,0.0,0.0,0,Low Risk
8,36,2012-01-06,East,Warehouse_E,Standard Class,Low,264,0.1403162961092837,319.58,0,3.0758641840483076e-07,0.0,0.0,0,Low Risk
24,58,2011-11-25,South,Warehouse_S,Standard Class,Low,642,0.4470730115735367,570.0,1,0.999992574956962,1.0,1.0,1,High Risk
40,36,2011-09-02,West,Warehouse_W,Standard Class,Low,1000,0.26620527638363706,734.38,0,0.114077130699447,0.0,0.0,0,Low Risk
40,7,2010-12-03,West,Warehouse_W,Standard Class,Critical,1005,0.14358135892196308,38194.25,0,3.369891325568648e-05,0.0,0.0,0,Low Risk
9,81,2012-07-20,East,Warehouse_E,Second Class,Medium,262,0.17249234039495961,2613.36,0,3.0831547172567157e-06,0.0,0.0,0,Low Risk
33,90,2010-06-25,South,Warehouse_S,Standard Class,Critical,809,0.13918255671210883,23872.24,0,2.904304786443823e-05,0.0,0.0,0,Low Risk
34,38,2012-10-19,South,Warehouse_S,Standard Class,Critical,872,0.25808675447987706,47421.16,0,0.5282581543629775,0.0,0.0,0,Low Risk
5,81,2012-03-02,East,Warehouse_E,Second Class,Medium,170,0.23669890010414318,3099.76,0,0.0006599694782001484,0.0,0.0,0,Low Risk
6,98,2012-05-18,East,Warehouse_E,Standard Class,High,228,0.24112558939258993,10825.31,0,0.01621947099381408,0.0,0.0,0,Low Risk
1,44,2011-02-11,East,Warehouse_E,Standard Class,Medium,93,0.3154448687943929,4128.84,0,0.08823371125337413,0.0,0.0,0,Low Risk
